"# 文本key","文本value"
"string","string"
"89db2f3b4cdbb902c16002cac5957320","You watch as he quickly snatches the chicken and disappears in a few steps."
"526bca1c91974d8e86e99e3d6bdb2f7b","Did I just fall for a trick?"
"3ba5edf1ab146e639516217edca29406","Politely decline and walk away."
"122f3577b17b62f1574994cd9bbbbdc6","What a shame, that chicken was so plump."
"e2e2af66148ae54a51eede339377de4a","Give him five coins and tell him to leave."
"f972d16c419752ea2214a11186285bb9","Thank you, and may you stay healthy and prosperous!"
"5b6bb1f182d9bf792abd1475e5c84ec9","Just leave."
"67e377a003ccc07228e0e940e0a91857","(Staring at you blankly)"
"73dac65d08e1de20dabd547bb4766832","You scoundrel! You've taken the life of the person I held dearest! I challenge you! !"
"ad2cdaf640c38291197c05dd73f2099b","Accept the challenge"
"e13d28eac15b1321b942d26443fc9f3c","Face the consequences!"
"847b12e6650ad6d1d095916ffcf4b58b","I took the life of someone {0}{1} held dear, and now {0}{1} seeks vengeance."
"180a07b5c221b542b2c872b0993d6b34","Attempt reconciliation"
"d04b3d2f79b7fd57e6ab273b09f67489","Do you have anything else to say?"
"a4a10db3c14913a25240f02ddfce1de9","Try offering money to make amends"
"5a7937c6b4095a521e9c63d21cc5ea63","(Glaring at you maliciously)"
"91ed89d442996354aa2767bb6665be12","The other party has a bad reputation, it seems there's a chance."
"be9a7cdd7cb0e0e58846432ab507d468","Very well, pay me 3,000 coins, and we'll consider this settled."
"e61f2cc4c39244f627b20e18788c3890","Agree"
"51901bc96c4dcc7dc52a031a3e42c45c","I took the life of someone {0}{1} cared about, and they opted for a monetary settlement."
"0fd39360af525f36d21a6819827d5ed8","The other party has a good reputation and appears unwilling to reconcile."
"86576febd977799dbfdfe586ea0eba75","I couldn't care less about your money! ! ! Face the consequences!"
"ecf133467b4e4caa879978ae1d4b57a8","Reluctantly accept the challenge."
"8c0302bec66ba8e749ea9954f3099f15","Heard people speak of your formidable strength. Take this elixir, and you'll become invincible!"
"67fa7c8691d8f2e2a0844c1155fdfe3b","Take it right away."
"09626d7a3fd0f7865be86edb27b7dce9","You've been deceived! Giving you a poisonous pill was my strategy to defeat you! You deserve this! ! !"
"17cd921ebc3f3a383bdc2d2b73951804","You consumed the fake elixir and are now afflicted with a 100-stack poison gas! !"
"b65a34d14f08e8073f2c79016e2249e1","I killed someone {0}{1} cared about, and they tricked me into poison."
"704236d2a78440b3ea233d7b2995cdc9","You... you're despicable! !"
"a7b4da74664e3ea10c86567b1b118713","You're walking along the road when you notice a commotion in the distance."
"e71a738351b55e0726194bbbf046fffe","What's going on here?"
"c2c8b1d471e7158de84a307a207ac10e","The people in the dispute pause and notice you."
"806dcc8ebffeafb99f91dbb1c509072f","Sworn brother, why resort to violence without cause?"
"2b5b932f5fa6c632b049d2386a9b835e","You are so shameless! I caught you behaving inappropriately with my wife. I apprehended you red-handed, and yet you have the nerve to talk!"
"165e68ad95336a3ab6e42cabea2b91b1","You decide to watch how the situation unfolds."
"6dd8120e3109eb467e54eaebd6958797","Wife? Isn't she your little sister? How is this possible!"
"ea3d3dbc6ffa83f657ab868d08ddcc29","*sobs* Honey, I can't imagine what would have happened if you hadn't come back in time. And he was saying terrible things. I'm too ashamed to repeat them."
"1b88ed6e029270bf8f878c02353674ae","Wait, that's not what you said before!"
"ab5a3dee03bf0e188b8b59b507fe10cd","Darling, you have to stand up for me!"
"ba88243b5b224c6e056246795e618aae","Brother, please listen to me!"
"785ac7c919f4e1a93f875b6703855204","His face flushed, tried to speak but ended up swallowing his words."
"a35b54bd94caf1c0277e6fa1e0c3ed2b","No more excuses! Don't worry, my dear. I'm here!"
"a4092c2816969495c641266509e758ca","Prepare to die!"
"73e2f274140d0009537c3abc53fcda2b","Hold on! (Step in to intervene)"
"14a24aa071ed6b0ad5288a6ae6837352","Observing the man about to strike, you prepare to mediate."
"113a05dd861676ee86d990033fc4118c","Use your power to halt him!"
"141995830a83e5f37ab4f2966d37d32c","Gathering your Chi, you separate the two men on the verge of combat."
"96551cb244487c977ff7d8b9bffe4b96","Witnessing your strength, those three people no longer underestimate you."
"7a0ce6de0682855122813640b53300c5","Now, please pay close attention."
"1df0f2dd1bdef83a783b439c8af94b02","Inquire about the situation with the woman."
"1151a846b3c3928fcf837b73948ac044","I was at home doing my chores when this scoundrel tried to act inappropriately. I resisted, but he overpowered me. Luckily, my husband returned in the nick of time to rescue me."
"b9f978313d3c28f264ca492f3a78f709","Continue to inquire."
"3dc60df8887fd59fb2078a668502971a","Did you put up a fight?"
"f36ca3557aefcf6e3683516f98c14748","I was helpless. As a woman, I couldn't match his strength. I resisted as best I could, breaking dishes and pots."
"037c7c14e0ad49a7fa7e680a891691d7","Continue to inquire."
"6b1055715572e865a0cd290fe5016f9e","I have no further questions."
"4f02c1e1201810d3dff480eec3d89fd2","Did you call for help?"
"e1029bba25935a334db93a84c8aad5b8","Our home is in a secluded place. I screamed for help, but no one heard or came to help."
"992011f3cb64b5a4bfb2389e4f335dda","What kind of person is he?"
"83018d20ed0f10c7cf93a8e05f80746e","He's typically a lazy scoundrel who dabbles in petty theft. I don't understand why my husband decided to become sworn brothers with him. His sworn brother puts me in this perilous situation."
"f50eb9e39c0ee20aa6e05e7631360156","What's your husband like?"
"dec9138c9f0dd08092d115eb3a36468f","My husband can be impulsive and rash at times. Otherwise, he wouldn't have become sworn brothers with this scoundrel. Please, brave hero, you must help me."
"c6e44ebd594ad605114a8afaafeb98cc","Go ask someone else."
"9bd8c8d880aa55b60fe1982f3c67cd97","Inquire about the situation with the woman's husband."
"110cc583dca47baea6ddda4ff0d6c497","I found this scoundrel holding onto my wife. I was furious and wanted to kill him!"
"904b6eb3b634bfc8b7910fc91c4224d4","Did you witness him behaving inappropriately toward your wife?"
"4633291a2fa46ec73c6ce82fa82c6b4e","I witnessed it. He and my wife were entangled. She couldn't have been embracing him willingly."
"e357866d85438f289eaad907054dbcb2","What's your opinion of your wife?"
"347b16158ae75b72fe022cfb52593c6e","She is very beautiful, and while others may be envious and spread rumors, I wholeheartedly believe that she loves me and has remained faithful."
"6de74c2e14a37943930ee6f8b74c5665","What's your take on your sworn brother?"
"75682fd9a2c33f70700361eb299932c4","When we first met, he seemed like a person of integrity. People who knew him praised him as a gentleman. I never expected this betrayal. I must have been blind to become sworn brothers with him."
"d59ccd3e470cb9c85d4293f70de4350f","When you arrived, did you see any signs of a struggle?"
"f32caf8a0df026bb3511723f6b1b33a1","No, everything was in order, except for a few missing bites from the food on the table."
"9450e412c543d982e97c0697a35dc9bb","Did you hear your wife cry for help?"
"00a0139683dfafab8c48a9bcf860bad4","No. If she had screamed, I would have heard it from a distance. I believe he must have covered her mouth to prevent her from screaming. If I had heard her cries, I could have acted sooner, and maybe he'd be dead by now!"
"87229730ae55aab61f26f8885422d1e3","Have you ever discussed your wife with your sworn brother?"
"637d2cfe243f9c84210d501cb1897a7d","Not at all. Technically, this was their first meeting. He's two-faced. On his first meeting with my wife, he harbored sinister intentions. He deserves punishment."
"0fffe571a5f1a52b0ef300eb26aab98b","Inquire about the situation with the accused party."
"65a7e2a831d83a889dd0617ee8d1335b","I swear I did not act inappropriately towards her! She willingly approached me."
"fb04cfb9ef052421525323c55b8a199d","What exactly did you do?"
"01e17995de9e7cc7be1f7c1d560c27f3","I went to visit my sworn brother, only to find him absent. This woman claimed to be his younger sister and had prepared a meal for me.  I had only taken a few bites when she made advances. I tried to push her away. We were still grappling when my sworn brother returned and became furious."
"b39b5bdd271dd7c1c824a476be154a84","Were you aware of her relationship with your sworn brother?"
"e39b5ed12cdc06ea364c40c1a132d4a7","She claimed to be his younger sister. Since I'd never heard him mention being married, I took her at her word."
"48edd527451c94a949bdaf3292bf7361","What kind of person is your sworn brother?"
"dad057550517d1aee8a919c1a2659d2f","He's an upright but hot-tempered person. Like what happened earlier, he didn't listen to my explanation and turned to violence. Some things are just difficult to explain."
"8f243368bec256a51d616cc7460f3f53","She accused you of engaging in petty theft."
"9c7893e7ae23cbfeab212472f042467a","Today was the first time I met her. How could she slander me like this?"
"bb91cf9e4ea0de8809069b10719d30b0","There is only one truth!"
"0626e7b6ce3845e567cfee3af12f3267","I've grasped the situation, and now let me pass judgment."
"e93cdff4a3d8834795e514906f7c8732","(Judgment) The allegation of misconduct is true!"
"87354c4ff0df425bb2d5a7a3fc444044","As I suspected! You scoundrel, prepare to die!"
"a046d2b3c9b5208469407fdfae5c63e9","Oh no! ! ! !"
"8189fd8a5c0140192014942e359c8cf4","After your judgment, the two engage in combat. You can't help but notice a subtle smirk on the woman's face."
"5cf8f8740090696f940208798d5da78b","Something feels off."
"0ffc07063bb62660fc994903876141b6","(Judgment) The allegation of misconduct is false!"
"3fa77514bd8afab937fc8ed9156860b7","What? One should be cautious with their words!"
"702022b370fd58121a57754e0db9fc44","I've truly been wronged."
"185c0f2d4515ac2308681bbba1c178f1","He behaved inappropriately towards me. Please don't judge by my appearance alone."
"9350b93e997e9f7f897bc591181fe51f","If I dare to speak, there must be evidence."
"519246d6bf3bc383bc0edaed70f6c7c2","It's time to present evidence and conclude this matter."
"0d46176bce41e1fcd916c19d8c32c83b","Traces of a fight."
"4024335a2bd9396c37009c7d58fc20dd","You claim to have resisted vigorously, but why is there no sign of a fight at the scene?"
"b00db332e785b8987015db5dd1513020","Well, he possesses martial skills. Even though I fought back fiercely, I couldn't cause much damage."
"b4cdbdb492a54632226e8dfb1bf7972e","The woman visibly panics, her demeanor shifting."
"17646d8ea501b48092dbc044bd18489c","Cry for help."
"ad46f6aec357c62201b57d09b62b1101","You said you screamed for help, but why didn't your husband hear you? Your home is in a remote area, so he should have heard you from afar!"
"02637a82b5fa10e08c6a43b2b4c2d683","This... This... I... I..."
"f00ee64fda070879cddce210a67a7e98","The two don't know each other."
"c33f9b373c0534e7d938d38c385c0487","Until today, you and your brother-in-law had never met. How could you judge his character? !"
"b5914ba4ecd6ff530f0724806e291243","This... I... I heard it from my husband!"
"3b9236b17f5fa5dffb97a3fe05f73aa6","Speechless."
"24e57a387b0a7ef4e8001aa36a66ab03","I haven't been able to gather any evidence. I can only remain silent."
"03e5f4cb3bc279b88e315813adafaae6","Remain silent..."
"b265d2badaa700ab28cec9282834f767","That's all!"
"c96e9f120f378244e6847753a241ae88","Enough! You wicked woman, trying to deceive us! You almost caused me to harm my brother!"
"293103885279281b334ec4da499403bd","I... Darling, I didn't... I.."
"854877ef649aab5cd66a73bd9155890f","Thank you for helping me clear this up. If not for you, I might have been misled by this woman! Please take this money, and from now on, it's a matter between us brothers!"
"480ded0b7aa94892ea87a458f5bd61bd","Accept gratefully. Then I won't bother you. Farewell."
"47722870f805668527fd46f487a22cc0","You sly fox!"
"6b316bb6ee69d12f8d64ad256b623a45","*Sob* Darling, please believe me..."
"fad9b3ba2ba8460aa00de7bef1a3a5eb","Her sobbing reaches the man's ears, softening his stance. Unfortunately, with more evidence, I might have persuaded him."
"6a30e98dd2f04654f37eca8becc31473","...I've said enough. Farewell."
"826b034cc2578f73effab6dc00aac226","You gathered your Chi to intervene, but they were already engaged in combat."
"743cdbdc6ba028038fc2197e322b4a34","What a shame..."
"313d60cdadf13005e87c035daac926cd","Use Tai Chi Fist!"
"1232bdd1bb3791c99ff3a77e1a59e97f","Energy flowed through your hands, neutralizing the aggressive moves."
"f3d2aeb7a2633a141d639d8a266eefee","Use Star Transfers!"
"ebeb529577d81255b24bf30e9bfa196c","The stars shifted, making the man's attack ineffective."
"786c218bd5e4b2ae96f7805fad50c333","Use Acupoint-blocking Hand!"
"55b7e1ff3631a2030199e094b3b1c956","You blocked the man's acupoints, his Chi stagnated, and he stopped his attack."
"a0dba87d953d32526b6075802190b4f3","Use Undefeated Sword!"
"9e8aa8a469dff0dd6ca078e5d18eef42","The man found your sword at his throat, instantly immobilizing him."
"3854df94dda69c5cb72072638579635e","Remain silent. (Observe the situation)"
"a419459c52ef10b18674ee7be0de96c6","Step aside!"
"7cc3193237860d039dc5b204857eb04f","Not wanting to become further entangled in the conflict, you walked away."
